customer_id,country,last_purchase_date,recency,frequency,monetary,r_score,f_score,m_score,segment
13294,United Kingdom,2011-06-03,211,3,1689.53,3,3,4,Hibernating
12813,Netherlands,2010-07-26,523,3,1687.8,1,3,4,Price Sensitive
12933,United Kingdom,2011-11-15,46,8,1687.03,4,4,4,Promising
15996,United Kingdom,2011-09-12,110,7,1686.9,3,4,4,Hibernating
17041,United Kingdom,2011-11-13,48,6,1686.28,4,4,4,Promising
12775,Netherlands,2011-11-22,39,7,1686.12,5,4,4,Loyal Customers
13516,United Kingdom,2011-11-18,43,4,1685.26,5,3,4,Promising
17750,United Kingdom,2011-11-03,58,8,1684.25,4,5,4,Promising
15987,United Kingdom,2011-11-27,34,8,1682.1299999999999,5,5,4,Loyal Customers
15732,United Kingdom,2011-05-11,234,10,1682.07,2,5,4,Needs Attention
13064,United Kingdom,2011-11-27,34,6,1680.74,5,4,4,Loyal Customers
12911,United Kingdom,2010-06-06,573,1,1680.47,1,1,4,Price Sensitive
14643,United Kingdom,2011-06-22,192,5,1679.8899999999999,3,4,4,Hibernating
13800,United Kingdom,2011-02-03,331,3,1679.56,2,3,4,Needs Attention
13649,United Kingdom,2011-03-28,278,6,1678.88,2,4,4,Needs Attention
12870,United Kingdom,2010-11-29,397,3,1676.95,2,3,4,Needs Attention
14831,United Kingdom,2010-01-28,702,3,1676.57,1,3,4,Price Sensitive
13149,United Kingdom,2011-11-25,36,4,1676.06,5,3,4,Promising
16620,United Kingdom,2011-03-24,282,5,1675.73,2,4,4,Needs Attention
17656,United Kingdom,2011-09-27,95,5,1674.69,3,4,4,Hibernating
13587,United Kingdom,2011-10-07,85,4,1673.5,4,3,4,Promising
13308,United Kingdom,2011-11-17,44,4,1670.37,5,3,4,Promising
17534,United Kingdom,2011-10-17,75,5,1668.83,4,4,4,Promising
13434,United Kingdom,2011-09-26,96,5,1666.86,3,4,4,Hibernating
16426,United Kingdom,2011-12-02,29,9,1663.23,5,5,4,Loyal Customers
15167,United Kingdom,2011-01-23,342,5,1659.67,2,4,4,Needs Attention
18276,United Kingdom,2011-10-27,65,6,1656.52,4,4,4,Promising
16625,United Kingdom,2011-03-10,296,5,1654.03,2,4,4,Needs Attention
12577,France,2011-11-04,57,8,1653.75,4,4,4,Promising
18022,United Kingdom,2011-11-04,57,5,1651.79,4,4,4,Promising
18085,United Kingdom,2011-01-13,352,4,1645.75,2,4,4,Needs Attention
12657,France,2011-11-28,33,4,1643.18,5,3,4,Promising
15013,United Kingdom,2010-08-09,509,10,1641.3,1,5,4,Can't Lose Them
13506,United Kingdom,2011-01-27,338,5,1639.2,2,4,4,Needs Attention
14420,United Kingdom,2011-09-01,121,4,1639.17,3,3,4,Hibernating
13554,United Kingdom,2010-11-24,402,7,1638.28,2,4,4,Needs Attention
12847,United Kingdom,2011-11-17,44,2,1636.8999999999999,5,2,4,Hibernating
17951,United Kingdom,2011-10-31,61,4,1636.08,4,4,4,Promising
12398,Switzerland,2011-10-25,67,1,1635.6599999999999,4,1,4,Price Sensitive
15310,United Kingdom,2010-08-18,500,1,1634.6399999999999,1,1,4,Price Sensitive
18062,United Kingdom,2011-06-19,195,6,1632.67,3,4,4,Hibernating
14164,United Kingdom,2011-09-30,92,2,1631.77,3,2,4,Hibernating
18136,United Kingdom,2011-10-07,85,5,1631.36,4,4,4,Promising
16256,United Kingdom,2011-03-18,288,3,1629.37,2,3,4,Needs Attention
13154,United Kingdom,2010-11-05,421,3,1624.84,2,3,4,Needs Attention
18149,United Kingdom,2011-10-20,72,7,1624.71,4,4,4,Promising
15172,United Kingdom,2011-12-01,30,5,1624.05,5,4,4,Loyal Customers
17764,United Kingdom,2011-10-20,72,5,1623.64,4,4,4,Promising
14937,Channel Islands,2011-10-14,78,3,1621.88,4,3,4,Promising
17867,United Kingdom,2011-11-09,52,15,1621.28,4,5,4,Promising
14178,United Kingdom,2011-12-01,30,7,1620.93,5,4,4,Loyal Customers
12379,Belgium,2011-09-19,103,4,1620.22,3,3,4,Hibernating
14695,United Kingdom,2010-07-08,541,3,1620.07,1,3,4,Price Sensitive
15422,United Kingdom,2011-01-20,345,7,1619.97,2,4,4,Needs Attention
16801,United Kingdom,2011-06-29,185,4,1619.73,3,4,4,Hibernating
17515,United Kingdom,2011-11-08,53,9,1617.46,4,5,4,Promising
17814,United Kingdom,2010-11-29,397,2,1617.32,2,3,4,Needs Attention
16224,United Kingdom,2011-10-13,79,5,1616.54,4,4,4,Promising
16461,United Kingdom,2011-06-15,199,3,1615.22,3,3,4,Hibernating
14336,United Kingdom,2011-11-23,38,4,1614.91,5,3,4,Promising
16860,United Kingdom,2010-09-13,474,3,1610.62,1,3,4,Price Sensitive
13900,United Kingdom,2011-06-09,205,6,1610.59,3,4,4,Hibernating
13249,United Kingdom,2011-09-08,114,9,1608.9299999999998,3,5,4,Hibernating
17886,United Kingdom,2011-11-08,53,6,1608.38,4,4,4,Promising
17853,United Kingdom,2010-10-28,429,3,1608.19,2,3,4,Needs Attention
14920,United Kingdom,2011-05-11,234,3,1607.17,2,3,4,Needs Attention
17222,United Kingdom,2011-10-05,87,6,1605.01,3,4,4,Hibernating
17345,United Kingdom,2011-11-24,37,10,1604.68,5,5,4,Loyal Customers
16201,United Kingdom,2011-11-18,43,4,1602.72,5,4,4,Loyal Customers
15325,United Kingdom,2011-08-28,125,8,1602.01,3,4,4,Hibernating
14587,United Kingdom,2011-11-21,40,9,1601.14,5,5,4,Loyal Customers
14885,United Kingdom,2011-07-31,153,3,1598.12,3,3,4,Hibernating
13740,United Kingdom,2011-04-13,262,5,1597.77,2,4,4,Needs Attention
12514,Italy,2011-03-17,289,2,1597.76,2,2,4,Price Sensitive
15134,United Kingdom,2011-11-25,36,10,1596.29,5,5,4,Loyal Customers
13850,United Kingdom,2011-08-02,151,1,1595.48,3,1,4,Price Sensitive
13239,United Kingdom,2011-03-23,283,5,1594.69,2,4,4,Needs Attention
16774,United Kingdom,2011-10-03,89,8,1594.45,3,5,4,Hibernating
17028,United Kingdom,2010-05-07,603,3,1593.83,1,3,4,Price Sensitive
17837,United Kingdom,2011-10-28,64,8,1593.38,4,5,4,Promising
15289,United Kingdom,2011-11-10,51,5,1593.09,4,4,4,Promising
13752,United Kingdom,2011-08-07,146,7,1590.73,3,4,4,Hibernating
17540,United Kingdom,2011-11-15,46,6,1590.6,4,4,4,Promising
16092,United Kingdom,2011-08-17,136,6,1587.94,3,4,4,Hibernating
13156,United Kingdom,2010-11-19,407,3,1586.54,2,3,4,Needs Attention
16096,United Kingdom,2011-03-20,286,4,1584.97,2,4,4,Needs Attention
15279,United Kingdom,2010-12-20,376,5,1580.54,2,4,4,Needs Attention
13202,United Kingdom,2010-11-10,416,7,1580.3,2,4,4,Needs Attention
12607,USA,2011-10-10,82,1,1579.51,4,1,4,Price Sensitive
17649,United Kingdom,2011-07-24,160,3,1578.89,3,3,4,Hibernating
13186,United Kingdom,2011-10-31,61,3,1575.89,4,3,4,Promising
12549,USA,2010-05-13,597,6,1575.6799999999998,1,4,4,Can't Lose Them
13337,United Kingdom,2010-06-11,568,1,1575.26,1,1,4,Price Sensitive
14489,United Kingdom,2011-05-16,229,4,1574.93,2,3,4,Needs Attention
16099,United Kingdom,2011-10-20,72,7,1573.2,4,4,4,Promising
15466,United Kingdom,2011-09-15,107,4,1571.01,3,3,4,Hibernating
14136,United Kingdom,2010-11-04,422,5,1570.81,2,4,4,Needs Attention
14198,United Kingdom,2011-11-21,40,9,1569.73,5,5,4,Loyal Customers
13539,United Kingdom,2011-09-15,107,7,1569.36,3,4,4,Hibernating
17624,United Kingdom,2011-11-25,36,4,1568.6299999999999,5,4,4,Loyal Customers
15074,United Kingdom,2011-08-26,127,3,1566.33,3,3,4,Hibernating
17977,United Kingdom,2011-11-10,51,2,1565.6299999999999,4,3,4,Promising
17323,United Kingdom,2011-11-24,37,12,1565.59,5,5,4,Loyal Customers
18036,United Kingdom,2011-11-07,54,11,1563.64,4,5,4,Promising
17851,United Kingdom,2010-10-13,444,6,1563.34,1,4,4,Can't Lose Them
13939,United Kingdom,2011-11-16,45,7,1560.96,5,4,4,Loyal Customers
12629,Sweden,2010-11-19,407,2,1558.22,2,2,4,Price Sensitive
16140,United Kingdom,2011-10-05,87,3,1557.6,3,3,4,Hibernating
13042,United Kingdom,2010-04-20,620,3,1556.54,1,3,4,Price Sensitive
16394,United Kingdom,2011-10-14,78,5,1555.34,4,4,4,Promising
15149,United Kingdom,2011-07-29,155,5,1554.61,3,4,4,Hibernating
16017,United Kingdom,2011-10-23,69,5,1553.83,4,4,4,Promising
13360,United Kingdom,2010-10-04,453,4,1553.6499999999999,1,3,4,Price Sensitive
13377,United Kingdom,2010-11-08,418,2,1552.88,2,2,4,Price Sensitive
14186,United Kingdom,2010-10-08,449,5,1550.6299999999999,1,4,4,Can't Lose Them
14754,United Kingdom,2011-10-26,66,6,1550.48,4,4,4,Promising
12926,United Kingdom,2010-10-24,433,4,1548.46,2,3,4,Needs Attention
16366,United Kingdom,2011-11-21,40,4,1548.1299999999999,5,4,4,Loyal Customers
17454,United Kingdom,2011-05-31,214,10,1547.94,3,5,4,Hibernating
16915,United Kingdom,2011-11-30,31,11,1543.18,5,5,4,Loyal Customers
18252,United Kingdom,2011-10-20,72,7,1542.09,4,4,4,Promising
13783,United Kingdom,2010-08-09,509,4,1542.09,1,3,4,Price Sensitive
12818,Austria,2011-03-23,283,1,1542.08,2,1,4,Price Sensitive
13310,United Kingdom,2011-11-11,50,5,1541.2,4,4,4,Promising
13579,United Kingdom,2011-11-25,36,5,1539.04,5,4,4,Loyal Customers
16835,United Kingdom,2011-08-03,150,6,1538.41,3,4,4,Hibernating
13924,United Kingdom,2011-11-22,39,5,1536.45,5,4,4,Loyal Customers
15798,United Kingdom,2010-08-04,514,3,1535.37,1,3,4,Price Sensitive
13402,United Kingdom,2011-08-04,149,4,1535.1299999999999,3,3,4,Hibernating
16491,United Kingdom,2011-10-24,68,2,1533.16,4,2,4,Hibernating
18180,United Kingdom,2011-10-11,81,5,1533.02,4,4,4,Promising
15214,United Kingdom,2011-11-29,32,7,1532.68,5,4,4,Loyal Customers
13026,United Kingdom,2011-11-08,53,8,1532.56,4,4,4,Promising
14567,United Kingdom,2011-10-14,78,2,1530.36,4,2,4,Hibernating
16714,United Kingdom,2011-05-05,240,4,1529.8,2,4,4,Needs Attention
17610,United Kingdom,2010-06-17,562,5,1529.49,1,4,4,Can't Lose Them
14068,United Kingdom,2011-01-23,342,4,1528.37,2,3,4,Needs Attention
17990,United Kingdom,2011-04-17,258,6,1527.61,2,4,4,Needs Attention
16340,United Kingdom,2011-08-24,129,3,1526.06,3,3,4,Hibernating
12970,United Kingdom,2011-12-02,29,10,1524.97,5,5,4,Loyal Customers
15587,United Kingdom,2011-10-20,72,7,1522.08,4,4,4,Promising
16066,United Kingdom,2011-11-23,38,5,1521.8700000000001,5,4,4,Loyal Customers
14055,United Kingdom,2011-08-25,128,3,1520.96,3,3,4,Hibernating
15574,United Kingdom,2011-06-15,199,6,1518.7,3,4,4,Hibernating
14264,United Kingdom,2011-07-08,176,6,1517.36,3,4,4,Hibernating
14267,United Kingdom,2011-06-30,184,3,1516.24,3,3,4,Hibernating
13791,United Kingdom,2011-08-04,149,2,1516.0,3,2,4,Hibernating
14220,United Kingdom,2011-04-06,269,4,1515.0,2,3,4,Needs Attention
14682,United Kingdom,2011-06-05,209,6,1514.81,3,4,4,Hibernating
17025,United Kingdom,2011-10-10,82,5,1510.6399999999999,4,4,4,Promising
13370,United Kingdom,2010-12-03,393,1,1509.74,2,1,4,Price Sensitive
16037,United Kingdom,2011-03-15,291,5,1509.34,2,4,4,Needs Attention
15948,United Kingdom,2011-12-01,30,3,1509.09,5,3,4,Promising
18074,United Kingdom,2010-12-01,395,2,1509.04,2,3,4,Needs Attention
13158,United Kingdom,2011-09-06,116,5,1508.18,3,4,4,Hibernating
15261,United Kingdom,2011-07-27,157,4,1508.0,3,3,4,Hibernating
17179,United Kingdom,2011-06-14,200,6,1507.26,3,4,4,Hibernating
15110,United Kingdom,2011-11-16,45,6,1505.85,5,4,4,Loyal Customers
16450,United Kingdom,2011-07-13,171,3,1505.73,3,3,4,Hibernating
14802,United Kingdom,2010-09-27,460,2,1502.98,1,2,4,Price Sensitive
16762,United Kingdom,2011-11-20,41,3,1501.3799999999999,5,3,4,Promising
13810,Germany,2011-11-11,50,3,1499.01,4,3,4,Promising
15590,United Kingdom,2010-11-22,404,5,1496.6,2,4,4,Needs Attention
15882,United Kingdom,2011-05-25,220,8,1495.98,2,5,4,Needs Attention
15173,United Kingdom,2010-11-24,402,7,1494.6,2,4,4,Needs Attention
14894,United Kingdom,2011-09-15,107,3,1492.81,3,3,4,Hibernating
16239,United Kingdom,2011-10-14,78,6,1492.2,4,4,4,Promising
16314,United Kingdom,2010-11-15,411,3,1491.4,2,3,4,Needs Attention
18268,United Kingdom,2011-07-28,156,6,1490.23,3,4,4,Hibernating
16419,United Kingdom,2011-08-19,134,8,1487.42,3,5,4,Hibernating
14609,United Kingdom,2011-09-28,94,10,1486.2,3,5,4,Hibernating
15427,United Kingdom,2011-11-06,55,3,1483.14,4,3,4,Promising
12950,United Kingdom,2011-12-01,30,2,1483.0,5,2,4,Hibernating
15630,United Kingdom,2011-10-25,67,3,1481.4,4,3,4,Promising
15101,United Kingdom,2011-12-01,30,6,1477.94,5,4,4,Loyal Customers
16121,United Kingdom,2011-10-13,79,5,1477.09,4,4,4,Promising
12912,United Kingdom,2011-12-01,30,4,1474.38,5,3,4,Promising
14246,United Kingdom,2011-08-21,132,3,1474.06,3,3,4,Hibernating
16980,United Kingdom,2011-03-29,277,3,1473.33,2,3,4,Needs Attention
14684,United Kingdom,2011-11-14,47,6,1468.55,4,4,4,Promising
13138,United Kingdom,2011-11-17,44,7,1467.24,5,4,4,Loyal Customers
13500,United Kingdom,2011-11-16,45,4,1466.3,5,3,4,Promising
18196,United Kingdom,2011-09-05,117,4,1464.31,3,4,4,Hibernating
12882,United Kingdom,2011-11-30,31,2,1463.04,5,2,4,Hibernating
16586,United Kingdom,2011-04-05,270,3,1462.78,2,3,4,Needs Attention
17978,United Kingdom,2010-12-09,387,4,1461.76,2,4,4,Needs Attention
18106,United Kingdom,2011-01-14,351,6,1461.46,2,4,4,Needs Attention
14657,United Kingdom,2011-11-22,39,6,1460.87,5,4,4,Loyal Customers
15071,United Kingdom,2011-09-07,115,4,1455.56,3,3,4,Hibernating
14487,United Kingdom,2011-11-13,48,7,1453.61,4,4,4,Promising
13165,United Kingdom,2011-10-24,68,3,1451.16,4,3,4,Promising
17582,United Kingdom,2011-04-17,258,5,1450.7,2,4,4,Needs Attention
13361,United Kingdom,2010-08-24,494,2,1450.5,1,2,4,Price Sensitive
15876,United Kingdom,2010-10-26,431,2,1449.14,2,2,4,Price Sensitive
13023,United Kingdom,2011-10-06,86,3,1449.03,3,3,4,Hibernating
16906,United Kingdom,2011-09-19,103,7,1448.8,3,4,4,Hibernating
17545,United Kingdom,2011-10-27,65,6,1448.54,4,4,4,Promising
15076,United Kingdom,2011-06-20,194,3,1447.74,3,3,4,Hibernating
14591,United Kingdom,2011-11-24,37,4,1447.14,5,3,4,Promising
17073,United Kingdom,2011-11-22,39,4,1446.09,5,4,4,Loyal Customers
13583,United Kingdom,2011-07-07,177,2,1445.03,3,2,4,Hibernating
15636,United Kingdom,2011-09-11,111,4,1444.58,3,3,4,Hibernating
17175,United Kingdom,2011-10-26,66,4,1443.69,4,4,4,Promising
17734,United Kingdom,2011-10-17,75,6,1442.32,4,4,4,Promising
18066,United Kingdom,2011-09-25,97,3,1440.4,3,3,4,Hibernating
13543,United Kingdom,2010-03-15,656,2,1439.61,1,2,4,Price Sensitive
13159,United Kingdom,2011-12-01,30,4,1437.85,5,3,4,Promising
16088,United Kingdom,2010-05-13,597,2,1437.43,1,2,4,Price Sensitive
16727,United Kingdom,2010-12-10,386,4,1437.42,2,4,4,Needs Attention
12560,Germany,2011-08-19,134,2,1436.31,3,2,4,Hibernating
13278,United Kingdom,2011-10-30,62,4,1435.85,4,3,4,Promising
12805,Netherlands,2010-11-23,403,4,1434.95,2,3,4,Needs Attention
13259,United Kingdom,2011-10-09,83,9,1433.38,4,5,4,Promising
12389,Australia,2010-11-02,424,3,1433.33,2,3,4,Needs Attention
17941,United Kingdom,2011-08-01,152,4,1433.28,3,4,4,Hibernating
17950,United Kingdom,2011-09-28,94,7,1432.81,3,4,4,Hibernating
13475,United Kingdom,2011-06-01,213,4,1431.78,3,3,4,Hibernating
15468,United Kingdom,2011-10-19,73,3,1430.48,4,3,4,Promising
18071,United Kingdom,2011-03-27,279,6,1428.63,2,4,4,Needs Attention
17451,United Kingdom,2011-11-24,37,6,1427.22,5,4,4,Loyal Customers
14412,United Kingdom,2011-10-28,64,3,1426.19,4,3,4,Promising
17411,United Kingdom,2011-11-27,34,5,1425.38,5,4,4,Loyal Customers
18221,United Kingdom,2011-11-17,44,6,1424.94,5,4,4,Loyal Customers
15799,United Kingdom,2011-09-25,97,4,1424.29,3,4,4,Hibernating
13145,United Kingdom,2011-10-31,61,7,1423.52,4,4,4,Promising
17438,United Kingdom,2011-03-31,275,5,1422.77,2,4,4,Needs Attention
15106,United Kingdom,2011-11-22,39,5,1422.52,5,4,4,Loyal Customers
16463,United Kingdom,2011-11-18,43,4,1422.4,5,4,4,Loyal Customers
14019,United Kingdom,2011-10-24,68,3,1421.61,4,3,4,Promising
16926,United Kingdom,2010-12-03,393,5,1421.35,2,4,4,Needs Attention
15652,United Kingdom,2011-09-09,113,5,1420.34,3,4,4,Hibernating
14775,United Kingdom,2011-10-12,80,3,1418.46,4,3,4,Promising
16173,United Kingdom,2011-11-24,37,6,1418.32,5,4,4,Loyal Customers
15444,United Kingdom,2011-11-30,31,2,1418.26,5,2,4,Hibernating
14075,United Kingdom,2011-11-20,41,5,1418.09,5,4,4,Loyal Customers
15223,United Kingdom,2011-04-28,247,5,1417.95,2,4,4,Needs Attention
14662,United Kingdom,2011-11-11,50,7,1416.33,4,4,4,Promising
16245,United Kingdom,2011-11-16,45,3,1413.66,5,3,4,Promising
17496,United Kingdom,2010-12-16,380,4,1412.89,2,4,4,Needs Attention
17878,United Kingdom,2011-10-27,65,3,1412.33,4,3,4,Promising
16848,United Kingdom,2011-10-18,74,4,1411.62,4,4,4,Promising
17908,United Kingdom,2010-12-01,395,5,1411.54,2,4,4,Needs Attention
13821,United Kingdom,2011-07-18,166,6,1410.73,3,4,4,Hibernating
17714,United Kingdom,2011-01-23,342,5,1410.18,2,4,4,Needs Attention
16854,United Kingdom,2010-10-18,439,2,1408.96,1,3,4,Price Sensitive
13049,United Kingdom,2011-10-06,86,4,1408.24,3,3,4,Hibernating
12695,France,2011-12-02,29,7,1407.1200000000001,5,4,4,Loyal Customers
14909,United Kingdom,2010-09-28,459,3,1404.68,1,3,4,Price Sensitive
12765,Netherlands,2010-08-24,494,6,1404.58,1,4,4,Can't Lose Them
18189,United Kingdom,2011-09-23,99,3,1403.73,3,3,4,Hibernating
15186,United Kingdom,2011-11-25,36,5,1403.2,5,4,4,Loyal Customers
14687,United Kingdom,2011-08-25,128,3,1402.06,3,3,4,Hibernating
18202,United Kingdom,2011-05-24,221,3,1396.99,2,3,4,Needs Attention
16129,United Kingdom,2010-10-28,429,3,1396.05,2,3,4,Needs Attention
15822,United Kingdom,2010-12-15,381,5,1394.79,2,4,4,Needs Attention
16300,United Kingdom,2010-10-05,452,3,1392.43,1,3,4,Price Sensitive
15322,United Kingdom,2011-09-15,107,2,1390.86,3,2,4,Hibernating
17006,United Kingdom,2011-11-21,40,7,1389.26,5,4,4,Loyal Customers
15141,United Kingdom,2010-09-08,479,7,1388.47,1,4,4,Can't Lose Them
15154,United Kingdom,2011-09-25,97,3,1388.41,3,3,4,Hibernating
12952,United Kingdom,2011-12-04,27,4,1387.79,5,3,4,Promising
13382,United Kingdom,2011-03-04,302,5,1387.58,2,4,4,Needs Attention
16167,United Kingdom,2010-10-21,436,5,1386.12,1,4,4,Can't Lose Them
14899,United Kingdom,2010-11-09,417,1,1384.88,2,1,4,Price Sensitive
18167,United Kingdom,2011-11-16,45,3,1384.86,5,3,4,Promising
13572,United Kingdom,2011-05-18,227,1,1384.25,2,1,4,Price Sensitive
14116,United Kingdom,2011-11-20,41,5,1382.74,5,4,4,Loyal Customers
16389,United Kingdom,2011-10-17,75,4,1382.07,4,4,4,Promising
15580,United Kingdom,2010-11-28,398,8,1381.19,2,4,4,Needs Attention
14861,United Kingdom,2011-10-18,74,10,1380.73,4,5,4,Promising
15751,United Kingdom,2010-09-05,482,11,1380.44,1,5,4,Can't Lose Them
13074,United Kingdom,2010-07-16,533,4,1378.74,1,3,4,Price Sensitive
12886,United Kingdom,2011-10-03,89,2,1378.4,3,2,4,Hibernating
14853,United Kingdom,2011-11-15,46,5,1376.87,4,4,4,Promising
17150,United Kingdom,2010-11-28,398,6,1375.65,2,4,4,Needs Attention
16669,United Kingdom,2011-11-16,45,3,1374.87,5,3,4,Promising
14577,United Kingdom,2011-11-27,34,7,1374.25,5,4,4,Loyal Customers
14265,Unspecified,2011-08-22,131,4,1373.35,3,3,4,Hibernating
14434,United Kingdom,2011-11-18,43,6,1372.8,5,4,4,Loyal Customers
14538,United Kingdom,2011-10-06,86,5,1370.84,3,4,4,Hibernating
14316,United Kingdom,2010-10-13,444,5,1370.34,1,4,4,Can't Lose Them
13104,United Kingdom,2011-10-24,68,8,1369.62,4,4,4,Promising
12533,Germany,2010-03-22,649,2,1367.89,1,2,4,Price Sensitive
16790,United Kingdom,2011-11-23,38,5,1366.12,5,4,4,Loyal Customers
13035,United Kingdom,2011-09-27,95,3,1364.2,3,3,4,Hibernating
14114,United Kingdom,2011-03-11,295,7,1364.09,2,4,4,Needs Attention
13760,United Kingdom,2011-10-16,76,5,1363.6399999999999,4,4,4,Promising
15347,United Kingdom,2010-12-08,388,4,1363.6,2,3,4,Needs Attention
16367,United Kingdom,2011-11-02,59,3,1362.4,4,3,4,Promising
17796,United Kingdom,2011-10-30,62,7,1361.99,4,4,4,Promising
16588,United Kingdom,2010-11-18,408,4,1361.28,2,4,4,Needs Attention
13396,United Kingdom,2011-11-10,51,2,1360.99,4,2,4,Hibernating
13919,Denmark,2011-10-11,81,4,1360.68,4,3,4,Promising
16384,United Kingdom,2011-09-11,111,4,1358.95,3,4,4,Hibernating
15411,United Kingdom,2011-11-13,48,4,1358.88,4,3,4,Promising
13232,United Kingdom,2011-11-27,34,7,1357.6,5,4,4,Loyal Customers
17429,United Kingdom,2011-08-03,150,5,1357.46,3,4,4,Hibernating
12875,United Kingdom,2011-07-19,165,5,1356.99,3,4,4,Hibernating
17054,United Kingdom,2011-11-11,50,5,1356.33,4,4,4,Promising
14550,United Kingdom,2011-11-29,32,4,1353.31,5,3,4,Promising
15116,United Kingdom,2011-11-22,39,4,1352.75,5,3,4,Promising
12591,Italy,2011-01-26,339,3,1352.1499999999999,2,3,4,Needs Attention
16079,United Kingdom,2011-11-23,38,3,1352.0,5,3,4,Promising
14847,United Kingdom,2011-07-14,170,3,1348.95,3,3,4,Hibernating
14320,United Kingdom,2011-05-17,228,5,1346.75,2,4,4,Needs Attention
13639,United Kingdom,2011-09-26,96,2,1346.27,3,2,4,Hibernating
15398,United Kingdom,2011-11-23,38,2,1345.53,5,2,4,Hibernating
16222,United Kingdom,2011-01-25,340,2,1345.22,2,2,4,Price Sensitive
12426,Germany,2011-05-29,216,2,1345.21,3,2,4,Hibernating
12463,Belgium,2011-10-17,75,4,1344.78,4,3,4,Promising
14618,United Kingdom,2011-11-30,31,7,1342.32,5,4,4,Loyal Customers
17499,United Kingdom,2011-02-23,311,2,1341.39,2,3,4,Needs Attention
12620,France,2011-11-25,36,3,1339.41,5,3,4,Promising
12711,Germany,2010-04-07,633,2,1339.05,1,2,4,Price Sensitive
13803,United Kingdom,2011-03-29,277,3,1338.91,2,3,4,Needs Attention
13220,United Kingdom,2011-09-22,100,5,1336.0900000000001,3,4,4,Hibernating
12919,United Kingdom,2011-12-01,30,6,1335.19,5,4,4,Loyal Customers
17033,United Kingdom,2011-09-14,108,4,1332.79,3,4,4,Hibernating
17932,United Kingdom,2011-11-10,51,3,1331.57,4,3,4,Promising
16569,United Kingdom,2010-03-18,653,4,1331.03,1,4,4,Can't Lose Them
15774,United Kingdom,2011-10-02,90,6,1329.94,3,4,4,Hibernating
17290,United Kingdom,2011-11-23,38,7,1329.23,5,4,4,Loyal Customers
15237,United Kingdom,2011-09-22,100,3,1328.72,3,3,4,Hibernating
16372,United Kingdom,2011-11-06,55,5,1328.61,4,4,4,Promising
16295,United Kingdom,2011-11-30,31,4,1328.55,5,4,4,Loyal Customers
14712,United Kingdom,2011-11-10,51,4,1328.07,4,3,4,Promising
15146,United Kingdom,2011-06-28,186,2,1327.16,3,2,4,Hibernating
17027,United Kingdom,2011-09-22,100,9,1327.11,3,5,4,Hibernating
14956,United Kingdom,2010-10-14,443,1,1325.0,1,1,4,Price Sensitive
16894,United Kingdom,2010-07-25,524,3,1324.06,1,3,4,Price Sensitive
16910,United Kingdom,2011-11-30,31,7,1323.26,5,4,4,Loyal Customers
